fuel_type,salt_type,U235F4_mole_frac,UF4_mole_frac,pitch,Tave_fuel,mod_salt_ratio,k_inf,conversion_ratio,fast_flux_graph,feedback_doppler,labels
2.0,3.0,8.0,50.0,8.5,900.0,10.46,0.501054,1.7748,96.3791,0.0,3
3.0,1.0,5.0,10.0,8.5,900.0,2.8205,2.00383,0.0428486,23.6606,0.0,15
2.0,1.0,8.0,50.0,12.25,900.0,10.46,0.981468,0.944443,103.612,0.0,16
2.0,2.0,8.0,50.0,12.25,900.0,10.46,0.896909,1.02249,102.275,0.0,2
2.0,3.0,8.0,50.0,12.25,900.0,10.46,0.501893,1.78266,93.9749,0.0,3
2.0,1.0,8.0,50.0,16.0,900.0,10.46,0.967822,0.952499,102.732,0.0,16
2.0,2.0,8.0,50.0,16.0,900.0,10.46,0.88436,1.02205,102.277,0.0,2
2.0,3.0,8.0,50.0,16.0,900.0,10.46,0.497069,1.83726,89.047,0.0,3
3.0,1.0,8.0,50.0,1.0,900.0,0.274,1.71143,0.153796,10.9705,0.0,15
3.0,2.0,8.0,50.0,1.0,900.0,0.274,1.70291,0.154224,9.03735,0.0,9
3.0,3.0,8.0,50.0,1.0,900.0,0.274,2.05721,0.120705,7.86061,0.0,4
3.0,1.0,8.0,50.0,4.75,900.0,0.274,1.71852,0.155976,10.6538,0.0,15
3.0,2.0,5.0,10.0,8.5,900.0,2.8205,2.00307,0.0418517,18.254,0.0,9
3.0,2.0,8.0,50.0,4.75,900.0,0.274,1.71059,0.156847,8.64663,0.0,9
3.0,3.0,8.0,50.0,4.75,900.0,0.274,2.07296,0.120724,7.01844,0.0,4
3.0,1.0,8.0,50.0,8.5,900.0,0.274,1.72451,0.15739,9.30293,0.0,15
3.0,2.0,8.0,50.0,8.5,900.0,0.274,1.71283,0.155578,6.97675,0.0,9
3.0,3.0,8.0,50.0,8.5,900.0,0.274,2.08883,0.116333,5.13328,0.0,4
3.0,1.0,8.0,50.0,12.25,900.0,0.274,1.72846,0.154118,8.64738,0.0,15
3.0,2.0,8.0,50.0,12.25,900.0,0.274,1.71818,0.15471,6.41581,0.0,9
3.0,3.0,8.0,50.0,12.25,900.0,0.274,2.0983,0.116367,3.6202,0.0,4
3.0,1.0,8.0,50.0,16.0,900.0,0.274,1.7308,0.154658,8.23006,0.0,15
3.0,2.0,8.0,50.0,16.0,900.0,0.274,1.71791,0.15299,6.45724,0.0,9
3.0,3.0,5.0,10.0,8.5,900.0,2.8205,2.35079,0.0264422,13.4356,0.0,4
3.0,3.0,8.0,50.0,16.0,900.0,0.274,2.10312,0.11818,2.724,0.0,4
3.0,1.0,8.0,50.0,1.0,900.0,2.8205,1.67299,0.158679,32.8808,0.0,15
3.0,2.0,8.0,50.0,1.0,900.0,2.8205,1.66904,0.156602,28.1583,0.0,9
3.0,3.0,8.0,50.0,1.0,900.0,2.8205,1.95823,0.12596,24.5929,0.0,4
3.0,1.0,8.0,50.0,4.75,900.0,2.8205,1.69827,0.165831,32.9644,0.0,15
3.0,2.0,8.0,50.0,4.75,900.0,2.8205,1.6917,0.163025,26.7911,0.0,9
3.0,3.0,8.0,50.0,4.75,900.0,2.8205,2.013,0.124178,22.7655,0.0,4
3.0,1.0,8.0,50.0,8.5,900.0,2.8205,1.71609,0.155284,31.424,0.0,15
3.0,2.0,8.0,50.0,8.5,900.0,2.8205,1.70892,0.156922,24.2833,0.0,9
3.0,3.0,8.0,50.0,8.5,900.0,2.8205,2.05739,0.118545,17.4592,0.0,4
3.0,1.0,5.0,10.0,12.25,900.0,2.8205,2.01626,0.0378601,18.9271,0.0,15
3.0,1.0,8.0,50.0,12.25,900.0,2.8205,1.72748,0.150491,27.9868,0.0,15
3.0,2.0,8.0,50.0,12.25,900.0,2.8205,1.71564,0.150922,22.2372,0.0,9
3.0,3.0,8.0,50.0,12.25,900.0,2.8205,2.07599,0.116482,11.9179,0.0,4
3.0,1.0,8.0,50.0,16.0,900.0,2.8205,1.7313,0.145963,26.7479,0.0,15
3.0,2.0,8.0,50.0,16.0,900.0,2.8205,1.71988,0.148973,18.8686,0.0,9
3.0,3.0,8.0,50.0,16.0,900.0,2.8205,2.08915,0.112883,8.73681,0.0,4
3.0,1.0,8.0,50.0,1.0,900.0,5.367,1.64312,0.162729,49.5818,0.0,15
3.0,2.0,8.0,50.0,1.0,900.0,5.367,1.64294,0.162721,43.1632,0.0,9
3.0,3.0,8.0,50.0,1.0,900.0,5.367,1.88794,0.131311,37.82,0.0,4
3.0,1.0,8.0,50.0,4.75,900.0,5.367,1.69119,0.164225,50.8624,0.0,15
3.0,2.0,5.0,10.0,12.25,900.0,2.8205,2.01416,0.0369232,14.3184,0.0,9
3.0,2.0,8.0,50.0,4.75,900.0,5.367,1.68468,0.162821,42.5711,0.0,9
3.0,3.0,8.0,50.0,4.75,900.0,5.367,1.96692,0.125848,37.1694,0.0,4
3.0,1.0,8.0,50.0,8.5,900.0,5.367,1.72038,0.148301,47.1753,0.0,15
3.0,2.0,8.0,50.0,8.5,900.0,5.367,1.70731,0.149481,38.0466,0.0,9
3.0,3.0,8.0,50.0,8.5,900.0,5.367,2.02766,0.117201,28.9185,0.0,4
3.0,1.0,8.0,50.0,12.25,900.0,5.367,1.73056,0.141958,41.1897,0.0,15
3.0,2.0,8.0,50.0,12.25,900.0,5.367,1.71637,0.143748,35.8946,0.0,9
3.0,3.0,8.0,50.0,12.25,900.0,5.367,2.05924,0.112225,20.6308,0.0,4
3.0,1.0,8.0,50.0,16.0,900.0,5.367,1.73268,0.139003,36.8803,0.0,15
3.0,2.0,8.0,50.0,16.0,900.0,5.367,1.72098,0.139273,27.4202,0.0,9
3.0,3.0,5.0,10.0,12.25,900.0,2.8205,2.36929,0.0250284,9.74701,0.0,4
3.0,3.0,8.0,50.0,16.0,900.0,5.367,2.07529,0.112815,14.7557,0.0,4
3.0,1.0,8.0,50.0,1.0,900.0,7.9135,1.62307,0.169296,63.3481,0.0,15
3.0,2.0,8.0,50.0,1.0,900.0,7.9135,1.6217,0.169216,55.6358,0.0,9
3.0,3.0,8.0,50.0,1.0,900.0,7.9135,1.83821,0.134523,48.7791,0.0,4
3.0,1.0,8.0,50.0,4.75,900.0,7.9135,1.68892,0.162564,65.3558,0.0,15
3.0,2.0,8.0,50.0,4.75,900.0,7.9135,1.68299,0.161195,55.289,0.0,9
3.0,3.0,8.0,50.0,4.75,900.0,7.9135,1.936,0.124834,49.2113,0.0,4
3.0,1.0,8.0,50.0,8.5,900.0,7.9135,1.72204,0.142569,59.9739,0.0,15
3.0,2.0,8.0,50.0,8.5,900.0,7.9135,1.70833,0.144956,50.8689,0.0,9
3.0,3.0,8.0,50.0,8.5,900.0,7.9135,2.00574,0.114113,37.9687,0.0,4
3.0,1.0,5.0,10.0,16.0,900.0,2.8205,2.0226,0.0354891,15.5493,0.0,15
3.0,1.0,8.0,50.0,12.25,900.0,7.9135,1.73211,0.13556,53.1286,0.0,15
3.0,2.0,8.0,50.0,12.25,900.0,7.9135,1.72027,0.141123,42.8076,0.0,9
3.0,3.0,8.0,50.0,12.25,900.0,7.9135,2.04463,0.109489,27.857,0.0,4
3.0,1.0,8.0,50.0,16.0,900.0,7.9135,1.73458,0.134607,44.6844,0.0,15
3.0,2.0,8.0,50.0,16.0,900.0,7.9135,1.71939,0.138119,37.0151,0.0,9
3.0,3.0,8.0,50.0,16.0,900.0,7.9135,2.06981,0.112175,19.289,0.0,4
3.0,1.0,8.0,50.0,1.0,900.0,10.46,1.60377,0.177075,74.4527,0.0,15
3.0,2.0,8.0,50.0,1.0,900.0,10.46,1.60704,0.175651,66.5506,0.0,9
3.0,3.0,8.0,50.0,1.0,900.0,10.46,1.80065,0.13834,58.474,0.0,4
3.0,1.0,8.0,50.0,4.75,900.0,10.46,1.68682,0.160124,76.8417,0.0,15
3.0,2.0,5.0,10.0,16.0,900.0,2.8205,2.01911,0.0368872,10.4465,0.0,9
3.0,2.0,8.0,50.0,4.75,900.0,10.46,1.68111,0.157617,66.597,0.0,9
3.0,3.0,8.0,50.0,4.75,900.0,10.46,1.90807,0.125958,59.3847,0.0,4
3.0,1.0,8.0,50.0,8.5,900.0,10.46,1.7227,0.137926,70.4256,0.0,15
3.0,2.0,8.0,50.0,8.5,900.0,10.46,1.71154,0.141333,58.9109,0.0,9
3.0,3.0,8.0,50.0,8.5,900.0,10.46,1.98866,0.1131,46.8443,0.0,4
3.0,1.0,8.0,50.0,12.25,900.0,10.46,1.73229,0.12972,61.9669,0.0,15
3.0,2.0,8.0,50.0,12.25,900.0,10.46,1.72045,0.134525,52.7772,0.0,9
3.0,3.0,8.0,50.0,12.25,900.0,10.46,2.02975,0.108157,35.092,0.0,4
3.0,1.0,8.0,50.0,16.0,900.0,10.46,1.73138,0.130848,53.1734,0.0,15
3.0,2.0,8.0,50.0,16.0,900.0,10.46,1.71706,0.134457,44.6532,0.0,9
1.0,3.0,5.0,10.0,1.0,900.0,2.8205,0.621554,1.76905,44.8891,0.0,1
3.0,3.0,5.0,10.0,16.0,900.0,2.8205,2.38248,0.0239416,7.1872,0.0,4
3.0,3.0,8.0,50.0,16.0,900.0,10.46,2.05591,0.107751,24.4551,0.0,4
1.0,1.0,8.0,70.0,1.0,900.0,0.274,0.798219,1.18246,16.5613,0.0,7
1.0,2.0,8.0,70.0,1.0,900.0,0.274,0.772668,1.2173,13.4806,0.0,7
1.0,3.0,8.0,70.0,1.0,900.0,0.274,0.800727,1.23749,14.8423,0.0,1
1.0,1.0,8.0,70.0,4.75,900.0,0.274,0.834438,1.10966,18.9146,0.0,7
1.0,2.0,8.0,70.0,4.75,900.0,0.274,0.802989,1.15441,16.6087,0.0,7
1.0,3.0,8.0,70.0,4.75,900.0,0.274,0.798947,1.22,15.0809,0.0,1
1.0,1.0,8.0,70.0,8.5,900.0,0.274,0.893712,0.999098,30.6198,0.0,7
1.0,2.0,8.0,70.0,8.5,900.0,0.274,0.858633,1.03559,29.0617,0.0,7
1.0,3.0,8.0,70.0,8.5,900.0,0.274,0.800047,1.21508,15.1673,0.0,1
3.0,1.0,5.0,10.0,1.0,900.0,5.367,1.91121,0.0456741,43.896,0.0,15
1.0,1.0,8.0,70.0,12.25,900.0,0.274,0.952918,0.89594,41.4013,0.0,7
1.0,2.0,8.0,70.0,12.25,900.0,0.274,0.926487,0.910971,43.4392,0.0,7
1.0,3.0,8.0,70.0,12.25,900.0,0.274,0.803658,1.19805,18.0225,0.0,1
1.0,1.0,8.0,70.0,16.0,900.0,0.274,1.0118,0.809873,52.6653,0.0,7
1.0,2.0,8.0,70.0,16.0,900.0,0.274,0.975098,0.835756,53.15,0.0,7
1.0,3.0,8.0,70.0,16.0,900.0,0.274,0.804805,1.20551,16.8342,0.0,1
1.0,1.0,8.0,70.0,1.0,900.0,2.8205,0.839931,1.06572,47.7085,0.0,7
1.0,2.0,8.0,70.0,1.0,900.0,2.8205,0.798692,1.12981,40.3546,0.0,7
1.0,3.0,8.0,70.0,1.0,900.0,2.8205,0.802219,1.14,42.4913,0.0,1
1.0,1.0,8.0,70.0,4.75,900.0,2.8205,0.975485,0.849948,53.0978,0.0,7
3.0,2.0,5.0,10.0,1.0,900.0,5.367,1.91703,0.0447216,38.4053,0.0,9
1.0,2.0,8.0,70.0,4.75,900.0,2.8205,0.916766,0.922035,46.9896,0.0,7
1.0,3.0,8.0,70.0,4.75,900.0,2.8205,0.803895,1.08382,45.3101,0.0,1
1.0,1.0,8.0,70.0,8.5,900.0,2.8205,1.06791,0.721579,64.6652,0.0,7
1.0,2.0,8.0,70.0,8.5,900.0,2.8205,1.01696,0.762317,63.6255,0.0,7
1.0,3.0,8.0,70.0,8.5,900.0,2.8205,0.816067,1.04409,44.9113,0.0,1
1.0,1.0,8.0,70.0,12.25,900.0,2.8205,1.13089,0.654392,74.0703,0.0,7
1.0,2.0,8.0,70.0,12.25,900.0,2.8205,1.07701,0.679602,74.0808,0.0,7
1.0,3.0,8.0,70.0,12.25,900.0,2.8205,0.820905,1.03115,46.2244,0.0,1
1.0,1.0,8.0,70.0,16.0,900.0,2.8205,1.15276,0.616815,78.7988,0.0,7
1.0,2.0,8.0,70.0,16.0,900.0,2.8205,1.09942,0.640198,78.3126,0.0,7
3.0,3.0,5.0,10.0,1.0,900.0,5.367,2.1786,0.0295159,32.3197,0.0,4
1.0,3.0,8.0,70.0,16.0,900.0,2.8205,0.82302,1.02588,45.7476,0.0,1
1.0,1.0,8.0,70.0,1.0,900.0,5.367,0.895978,0.941953,70.1464,0.0,7
1.0,2.0,8.0,70.0,1.0,900.0,5.367,0.840718,1.03093,60.6406,0.0,12
1.0,3.0,8.0,70.0,1.0,900.0,5.367,0.793116,1.06859,62.2746,0.0,1
1.0,1.0,8.0,70.0,4.75,900.0,5.367,1.07815,0.702565,73.0572,0.0,7
1.0,2.0,8.0,70.0,4.75,900.0,5.367,1.00807,0.778622,66.6535,0.0,12
1.0,3.0,8.0,70.0,4.75,900.0,5.367,0.812028,0.959181,66.2146,0.0,1
1.0,1.0,8.0,70.0,8.5,900.0,5.367,1.1577,0.609482,81.8321,0.0,7
1.0,2.0,8.0,70.0,8.5,900.0,5.367,1.08633,0.666194,77.5339,0.0,12
1.0,3.0,8.0,70.0,8.5,900.0,5.367,0.826688,0.941364,63.2844,0.0,1
3.0,1.0,5.0,10.0,4.75,900.0,5.367,1.95577,0.0564336,44.0356,0.0,15
1.0,1.0,8.0,70.0,12.25,900.0,5.367,1.19251,0.572212,85.8675,0.0,7
1.0,2.0,8.0,70.0,12.25,900.0,5.367,1.13215,0.59996,85.7465,0.0,12
1.0,3.0,8.0,70.0,12.25,900.0,5.367,0.831247,0.926294,62.3518,0.0,1
1.0,1.0,8.0,70.0,16.0,900.0,5.367,1.19604,0.556125,88.0566,0.0,7
1.0,2.0,8.0,70.0,16.0,900.0,5.367,1.14143,0.583855,87.5103,0.0,12
1.0,3.0,8.0,70.0,16.0,900.0,5.367,0.830479,0.948737,59.4152,0.0,1
1.0,1.0,8.0,70.0,1.0,900.0,7.9135,0.95561,0.850329,87.3227,0.0,7
1.0,2.0,8.0,70.0,1.0,900.0,7.9135,0.887312,0.949225,77.0416,0.0,12
1.0,3.0,8.0,70.0,1.0,900.0,7.9135,0.785445,1.01627,77.5567,0.0,1
1.0,1.0,8.0,70.0,4.75,900.0,7.9135,1.15936,0.606175,88.5425,0.0,7
3.0,2.0,5.0,10.0,4.75,900.0,5.367,1.96287,0.0523293,36.3689,0.0,9
1.0,2.0,8.0,70.0,4.75,900.0,7.9135,1.07046,0.677271,79.5527,0.0,12
1.0,3.0,8.0,70.0,4.75,900.0,7.9135,0.821004,0.876722,81.6852,0.0,1
1.0,1.0,8.0,70.0,8.5,900.0,7.9135,1.21128,0.549998,92.2617,0.0,7
1.0,2.0,8.0,70.0,8.5,900.0,7.9135,1.13866,0.596897,87.7507,0.0,12
1.0,3.0,8.0,70.0,8.5,900.0,7.9135,0.8357,0.858448,77.2656,0.0,1
1.0,1.0,8.0,70.0,12.25,900.0,7.9135,1.23587,0.522585,94.947,0.0,7
1.0,2.0,8.0,70.0,12.25,900.0,7.9135,1.16241,0.557599,91.2789,0.0,12
1.0,3.0,8.0,70.0,12.25,900.0,7.9135,0.837552,0.871915,71.5882,0.0,1
1.0,1.0,8.0,70.0,16.0,900.0,7.9135,1.22838,0.520239,94.849,0.0,7
1.0,2.0,8.0,70.0,16.0,900.0,7.9135,1.16409,0.545362,93.0319,0.0,12
3.0,3.0,5.0,10.0,4.75,900.0,5.367,2.25762,0.034941,30.5769,0.0,4
1.0,3.0,8.0,70.0,16.0,900.0,7.9135,0.835241,0.886374,68.3489,0.0,1
1.0,1.0,8.0,70.0,1.0,900.0,10.46,1.01214,0.763156,101.356,0.0,7
1.0,2.0,8.0,70.0,1.0,900.0,10.46,0.928828,0.856155,90.1785,0.0,12
1.0,3.0,8.0,70.0,1.0,900.0,10.46,0.778842,0.974946,90.2481,0.0,1
1.0,1.0,8.0,70.0,4.75,900.0,10.46,1.21268,0.547758,99.3682,0.0,7
1.0,2.0,8.0,70.0,4.75,900.0,10.46,1.1211,0.614629,90.28,0.0,12
1.0,3.0,8.0,70.0,4.75,900.0,10.46,0.827239,0.797,94.3054,0.0,1
1.0,1.0,8.0,70.0,8.5,900.0,10.46,1.2536,0.503895,100.015,0.0,7
1.0,2.0,8.0,70.0,8.5,900.0,10.46,1.17122,0.557338,94.7012,0.0,12
1.0,3.0,8.0,70.0,8.5,900.0,10.46,0.842826,0.789561,88.5565,0.0,1
3.0,1.0,5.0,10.0,8.5,900.0,5.367,1.98898,0.0465005,36.7806,0.0,15
1.0,1.0,8.0,70.0,12.25,900.0,10.46,1.25971,0.491789,100.481,0.0,7
1.0,2.0,8.0,70.0,12.25,900.0,10.46,1.18546,0.530941,97.3736,0.0,12
1.0,3.0,8.0,70.0,12.25,900.0,10.46,0.843262,0.819223,80.6221,0.0,1
1.0,1.0,8.0,70.0,16.0,900.0,10.46,1.24271,0.503135,99.0083,0.0,7
1.0,2.0,8.0,70.0,16.0,900.0,10.46,1.17537,0.529687,97.3011,0.0,12
1.0,3.0,8.0,70.0,16.0,900.0,10.46,0.836987,0.861683,74.9461,0.0,1
2.0,1.0,8.0,70.0,1.0,900.0,0.274,0.565304,2.12677,16.7321,0.0,10
2.0,2.0,8.0,70.0,1.0,900.0,0.274,0.540298,2.2232,13.5278,0.0,2
2.0,3.0,8.0,70.0,1.0,900.0,0.274,0.576536,2.17315,15.2095,0.0,14
2.0,1.0,8.0,70.0,4.75,900.0,0.274,0.613246,1.91407,21.2001,0.0,10
3.0,2.0,5.0,10.0,8.5,900.0,5.367,1.99254,0.0437967,27.9098,0.0,9
2.0,2.0,8.0,70.0,4.75,900.0,0.274,0.580196,2.03277,18.7463,0.0,2
2.0,3.0,8.0,70.0,4.75,900.0,0.274,0.578583,2.1336,15.8397,0.0,14
2.0,1.0,8.0,70.0,8.5,900.0,0.274,0.690897,1.63985,35.4505,0.0,10
2.0,2.0,8.0,70.0,8.5,900.0,0.274,0.658913,1.711,35.1561,0.0,2
2.0,3.0,8.0,70.0,8.5,900.0,0.274,0.581489,2.06938,17.8113,0.0,14
2.0,1.0,8.0,70.0,12.25,900.0,0.274,0.775563,1.37744,49.9885,0.0,16
2.0,2.0,8.0,70.0,12.25,900.0,0.274,0.738208,1.43206,50.7003,0.0,2
2.0,3.0,8.0,70.0,12.25,900.0,0.274,0.58747,2.01864,21.0272,0.0,14
2.0,1.0,8.0,70.0,16.0,900.0,0.274,0.839875,1.22919,58.5905,0.0,16
2.0,2.0,8.0,70.0,16.0,900.0,0.274,0.795622,1.27187,60.4341,0.0,2
3.0,3.0,5.0,10.0,8.5,900.0,5.367,2.31745,0.0289438,22.645,0.0,4
2.0,3.0,8.0,70.0,16.0,900.0,0.274,0.594399,1.95029,28.6114,0.0,14
2.0,1.0,8.0,70.0,1.0,900.0,2.8205,0.622287,1.8201,47.9865,0.0,10
2.0,2.0,8.0,70.0,1.0,900.0,2.8205,0.579918,1.98701,40.6214,0.0,2
2.0,3.0,8.0,70.0,1.0,900.0,2.8205,0.573899,2.02997,43.3617,0.0,14
2.0,1.0,8.0,70.0,4.75,900.0,2.8205,0.781474,1.36426,55.5439,0.0,10
2.0,2.0,8.0,70.0,4.75,900.0,2.8205,0.71958,1.48395,51.6727,0.0,2
2.0,3.0,8.0,70.0,4.75,900.0,2.8205,0.589616,1.84159,47.0669,0.0,14
2.0,1.0,8.0,70.0,8.5,900.0,2.8205,0.891596,1.09309,69.6493,0.0,10
2.0,2.0,8.0,70.0,8.5,900.0,2.8205,0.840032,1.16682,69.857,0.0,2
2.0,3.0,8.0,70.0,8.5,900.0,2.8205,0.603405,1.73427,50.1759,0.0,14
1.0,1.0,5.0,10.0,4.75,900.0,2.8205,0.846588,1.18499,56.0262,0.0,13
3.0,1.0,5.0,10.0,12.25,900.0,5.367,2.00443,0.0391688,29.1782,0.0,15
2.0,1.0,8.0,70.0,12.25,900.0,2.8205,0.964844,0.951395,79.6187,0.0,16
2.0,2.0,8.0,70.0,12.25,900.0,2.8205,0.903233,1.02004,79.3403,0.0,2
2.0,3.0,8.0,70.0,12.25,900.0,2.8205,0.614481,1.64932,55.0831,0.0,14
2.0,1.0,8.0,70.0,16.0,900.0,2.8205,0.997658,0.897175,84.6366,0.0,16
2.0,2.0,8.0,70.0,16.0,900.0,2.8205,0.926962,0.963016,83.9872,0.0,2
2.0,3.0,8.0,70.0,16.0,900.0,2.8205,0.618118,1.61024,57.8425,0.0,14
2.0,1.0,8.0,70.0,1.0,900.0,5.367,0.694565,1.57066,70.4352,0.0,10
2.0,2.0,8.0,70.0,1.0,900.0,5.367,0.630648,1.74868,60.8338,0.0,2
2.0,3.0,8.0,70.0,1.0,900.0,5.367,0.570554,1.89083,63.4288,0.0,3
2.0,1.0,8.0,70.0,4.75,900.0,5.367,0.888751,1.10315,74.553,0.0,10
3.0,2.0,5.0,10.0,12.25,900.0,5.367,2.00512,0.0382042,21.4002,0.0,9
2.0,2.0,8.0,70.0,4.75,900.0,5.367,0.812067,1.22846,69.2357,0.0,2
2.0,3.0,8.0,70.0,4.75,900.0,5.367,0.603701,1.61373,68.1296,0.0,3
2.0,1.0,8.0,70.0,8.5,900.0,5.367,0.984159,0.933147,84.9272,0.0,10
2.0,2.0,8.0,70.0,8.5,900.0,5.367,0.914413,1.0047,83.1326,0.0,2
2.0,3.0,8.0,70.0,8.5,900.0,5.367,0.620417,1.49991,70.0689,0.0,3
2.0,1.0,8.0,70.0,12.25,900.0,5.367,1.03162,0.839403,90.9229,0.0,16
2.0,2.0,8.0,70.0,12.25,900.0,5.367,0.963715,0.896351,90.2789,0.0,2
2.0,3.0,8.0,70.0,12.25,900.0,5.367,0.627691,1.47598,71.7652,0.0,3
2.0,1.0,8.0,70.0,16.0,900.0,5.367,1.04151,0.813297,92.9408,0.0,16
2.0,2.0,8.0,70.0,16.0,900.0,5.367,0.977939,0.866813,93.4274,0.0,2
3.0,3.0,5.0,10.0,12.25,900.0,5.367,2.35265,0.026143,15.243,0.0,4
2.0,3.0,8.0,70.0,16.0,900.0,5.367,0.628688,1.46496,71.5604,0.0,3
2.0,1.0,8.0,70.0,1.0,900.0,7.9135,0.761091,1.36936,87.7693,0.0,10
2.0,2.0,8.0,70.0,1.0,900.0,7.9135,0.687047,1.54598,77.123,0.0,2
2.0,3.0,8.0,70.0,1.0,900.0,7.9135,0.566285,1.8048,78.5892,0.0,3
2.0,1.0,8.0,70.0,4.75,900.0,7.9135,0.97548,0.935091,89.2658,0.0,10
2.0,2.0,8.0,70.0,4.75,900.0,7.9135,0.882316,1.06975,82.3544,0.0,2
2.0,3.0,8.0,70.0,4.75,900.0,7.9135,0.61544,1.43148,83.8245,0.0,3
2.0,1.0,8.0,70.0,8.5,900.0,7.9135,1.04751,0.828407,94.8146,0.0,10
2.0,2.0,8.0,70.0,8.5,900.0,7.9135,0.96521,0.896995,91.7316,0.0,2
2.0,3.0,8.0,70.0,8.5,900.0,7.9135,0.632101,1.37641,83.2986,0.0,3
3.0,1.0,5.0,10.0,16.0,900.0,5.367,2.01636,0.0356117,21.3368,0.0,15
2.0,1.0,8.0,70.0,12.25,900.0,7.9135,1.07193,0.769608,97.596,0.0,16
2.0,2.0,8.0,70.0,12.25,900.0,7.9135,0.999208,0.822073,97.5677,0.0,2
2.0,3.0,8.0,70.0,12.25,900.0,7.9135,0.636264,1.36005,80.9799,0.0,3
2.0,1.0,8.0,70.0,16.0,900.0,7.9135,1.06911,0.759989,98.9731,0.0,16
2.0,2.0,8.0,70.0,16.0,900.0,7.9135,0.995122,0.813268,97.5858,0.0,2
2.0,3.0,8.0,70.0,16.0,900.0,7.9135,0.631426,1.41475,76.6751,0.0,3
2.0,1.0,8.0,70.0,1.0,900.0,10.46,0.826453,1.2039,101.595,0.0,10
2.0,2.0,8.0,70.0,1.0,900.0,10.46,0.734915,1.38268,90.8645,0.0,2
2.0,3.0,8.0,70.0,1.0,900.0,10.46,0.564588,1.72049,91.1885,0.0,3
2.0,1.0,8.0,70.0,4.75,900.0,10.46,1.04649,0.81975,100.702,0.0,10
3.0,2.0,5.0,10.0,16.0,900.0,5.367,2.0172,0.0360208,14.9441,0.0,9
2.0,2.0,8.0,70.0,4.75,900.0,10.46,0.931803,0.959077,91.7242,0.0,2
2.0,3.0,8.0,70.0,4.75,900.0,10.46,0.625175,1.32498,95.8337,0.0,3
2.0,1.0,8.0,70.0,8.5,900.0,10.46,1.09515,0.745846,102.237,0.0,10
2.0,2.0,8.0,70.0,8.5,900.0,10.46,1.00067,0.829532,98.6736,0.0,2
2.0,3.0,8.0,70.0,8.5,900.0,10.46,0.640488,1.272,93.1589,0.0,3
2.0,1.0,8.0,70.0,12.25,900.0,10.46,1.10384,0.720569,103.694,0.0,16
2.0,2.0,8.0,70.0,12.25,900.0,10.46,1.01971,0.785454,101.36,0.0,2
2.0,3.0,8.0,70.0,12.25,900.0,10.46,0.642118,1.29246,89.052,0.0,3
2.0,1.0,8.0,70.0,16.0,900.0,10.46,1.08439,0.73543,102.615,0.0,16
2.0,2.0,8.0,70.0,16.0,900.0,10.46,1.01312,0.782807,103.128,0.0,2
3.0,3.0,5.0,10.0,16.0,900.0,5.367,2.36954,0.0235685,11.2829,0.0,4
2.0,3.0,8.0,70.0,16.0,900.0,10.46,0.639278,1.3163,85.3671,0.0,3
3.0,1.0,8.0,70.0,1.0,900.0,0.274,1.48873,0.283553,12.1775,0.0,10
3.0,2.0,8.0,70.0,1.0,900.0,0.274,1.4769,0.283917,9.95486,0.0,10
3.0,3.0,8.0,70.0,1.0,900.0,0.274,1.78691,0.245939,9.19168,0.0,17
3.0,1.0,8.0,70.0,4.75,900.0,0.274,1.4931,0.282577,12.1241,0.0,10
3.0,2.0,8.0,70.0,4.75,900.0,0.274,1.48041,0.284412,9.72849,0.0,10
3.0,3.0,8.0,70.0,4.75,900.0,0.274,1.80546,0.244758,8.50032,0.0,17
3.0,1.0,8.0,70.0,8.5,900.0,0.274,1.50021,0.283248,11.4373,0.0,10
3.0,2.0,8.0,70.0,8.5,900.0,0.274,1.48439,0.283372,9.13304,0.0,10
3.0,3.0,8.0,70.0,8.5,900.0,0.274,1.81865,0.238029,6.33676,0.0,17
3.0,1.0,5.0,10.0,1.0,900.0,7.9135,1.87915,0.0527651,56.4519,0.0,15
3.0,1.0,8.0,70.0,12.25,900.0,0.274,1.50417,0.278741,13.3029,0.0,10
3.0,2.0,8.0,70.0,12.25,900.0,0.274,1.48959,0.280826,9.01498,0.0,10
3.0,3.0,8.0,70.0,12.25,900.0,0.274,1.82356,0.240398,5.23041,0.0,17
3.0,1.0,8.0,70.0,16.0,900.0,0.274,1.50824,0.275186,12.423,0.0,10
3.0,2.0,8.0,70.0,16.0,900.0,0.274,1.49291,0.276898,12.3934,0.0,10
3.0,3.0,8.0,70.0,16.0,900.0,0.274,1.82883,0.238764,3.94373,0.0,17
3.0,1.0,8.0,70.0,1.0,900.0,2.8205,1.46699,0.278122,36.0937,0.0,10
3.0,2.0,8.0,70.0,1.0,900.0,2.8205,1.45845,0.281422,30.6552,0.0,10
3.0,3.0,8.0,70.0,1.0,900.0,2.8205,1.70084,0.244191,28.0568,0.0,17
3.0,1.0,8.0,70.0,4.75,900.0,2.8205,1.49359,0.278595,37.8688,0.0,10
3.0,2.0,5.0,10.0,1.0,900.0,7.9135,1.88777,0.0507159,49.7299,0.0,9
3.0,2.0,8.0,70.0,4.75,900.0,2.8205,1.47866,0.281243,31.0001,0.0,10
3.0,3.0,8.0,70.0,4.75,900.0,2.8205,1.75363,0.236298,27.2032,0.0,17
3.0,1.0,8.0,70.0,8.5,900.0,2.8205,1.51805,0.266424,38.4559,0.0,10
